Set 0,16h51m7s,"Conc. KIO3, M","Conc. NAHSO4, M"," ",,,,,,,,,,,
Trial,"Time, s",,,,,,,,,0.001,232,,,,
1,2.442,,,,,,,,,0.008,232,,,,
2,2.442,,,,,,,,,0.026,232,,,,
3,2.272,,,,,,,,,0.041,230,,,,
4,2.272,,,,,,,,,0.059,226,,,,
5,1.038,,,,,,,,,0.074,230,,,,
6,1.038,,,,,,,,,0.091,244,,,,
,,,,,,,,,,,,0.922,298,,
,,,,,,,,,,,,0.938,298,,
,,,,,,,,,,,,0.955,298,,
,,,,,,,,,,,,0.971,300,,
,,,,,,,,,,,,0.989,300,,
,,,,,,,,,,,,1.006,300,,
,,,,,,,,,,,,1.022,300,,
,,,,,,,,,,,,1.039,300,,
,,,,,,,,,,,,1.055,300,,
,,,,,,,,,,,,1.072,302,,
,,,,,,,,,,,,1.089,300,,
,,,,,,,,,,,,1.105,300,,
,,,,,,,,,,,,1.122,300,,
,,,,,,,,,,,,1.139,300,,
,,,,,,,,,,,,1.156,300,,
,,,,,,,,,,,,1.172,300,,
,,,,,,,,,,,,1.189,300,,
,,,,,,,,,,,,1.205,300,,
,,,,,,,,,,,,1.222,300,,
,,,,,,,,,,,,1.239,300,,
,,,,,,,,,,,,1.255,300,,
,,,,,,,,,,,,1.272,302,,
,,,,,,,,,,,,1.289,302,,
,,,,,,,,,,,,1.305,302,,
,,,,,,,,,,,,1.322,302,,
,,,,,,,,,,,,1.338,302,,
,,,,,,,,,,,,1.355,302,,
,,,,,,,,,,,,1.372,302,,
,,,,,,,,,,,,1.39,302,,
,,,,,,,,,,,,1.405,304,,
,,,,,,,,,,,,1.422,302,,
,,,,,,,,,,,,1.438,302,,
,,,,,,,,,,,,1.455,302,,
,,,,,,,,,,,,1.472,302,,
,,,,,,,,,,,,1.489,302,,
,,,,,,,,,,,,1.505,302,,
,,,,,,,,,,,,1.523,302,,
,,,,,,,,,,,,1.539,302,,
,,,,,,,,,,,,1.555,302,,
,,,,,,,,,,,,1.572,302,,
,,,,,,,,,,,,1.588,300,,
,,,,,,,,,,,,1.605,300,,
,,,,,,,,,,,,1.622,300,,
,,,,,,,,,,,,1.639,300,,
,,,,,,,,,,,,1.655,298,,
,,,,,,,,,,,,1.672,300,,
,,,,,,,,,,,,1.689,298,,
,,,,,,,,,,,,1.705,298,,
,,,,,,,,,,,,1.721,296,,
,,,,,,,,,,,,1.738,296,,
,,,,,,,,,,,,1.755,296,,
,,,,,,,,,,,,1.771,296,,
,,,,,,,,,,,,1.788,296,,
,,,,,,,,,,,,1.805,296,,
,,,,,,,,,,,,1.821,296,,
,,,,,,,,,,,,1.839,294,,
,,,,,,,,,,,,1.855,296,,
,,,,,,,,,,,,1.873,296,,
,,,,,,,,,,,,1.889,296,,
,,,,,,,,,,,,1.906,296,,
,,,,,,,,,,,,1.923,296,,
,,,,,,,,,,,,1.939,296,,
,,,,,,,,,,,,1.956,296,,
,,,,,,,,,,,,1.973,296,,
,,,,,,,,,,,,1.989,296,,
,,,,,,,,,,,,2.005,296,,
,,,,,,,,,,,,2.022,296,,
,,,,,,,,,,,,2.039,296,,
,,,,,,,,,,,,2.056,292,,
,,,,,,,,,,,,2.072,288,,
,,,,,,,,,,,,2.089,276,,
,,,,,,,,,,,,2.106,266,,
,,,,,,,,,,,,2.122,256,,
,,,,,,,,,,,,2.139,242,,
